sold_to_group,sold_to,sold_to_name,ship_to_state,ship_to,ship_to_name,address,bde_state,salesman_id,salesman_name,longitude,latitude
,A018891,MERCEDES-BENZ AUSTRALIA,VIC,A018950,MERCEDES-BENZ RINGWOOD,385 MAROONDAH HIGHWAY,VIC,61600996,Bellotto Nicola,145.2440888,-37.8042999
,A018891,MERCEDES-BENZ AUSTRALIA,VIC,A018955,MERCEDES-BENZ TOORAK,29 MADDEN GROVE,VIC,61601007,Bilston Kelley,145.0052974,-37.8277424
,A018891,MERCEDES-BENZ AUSTRALIA,VIC,A018960,MERCEDES-BENZ WAVERLEY,769 SPRINGVALE ROAD,VIC,61600996,Bellotto Nicola,145.1575798,-37.920984
,A018891,MERCEDES-BENZ AUSTRALIA,VIC,A018973,SILVER STAR MOTORS (DONCASTER),835 DONCASTER ROAD,VIC,61600996,Bellotto Nicola,145.1416356,-37.7864432
,A018891,MERCEDES-BENZ AUSTRALIA,VIC,A022782,333135 SILVER STAR MOTORS S&P,25 EVANS STREET,VIC,0,,145.1028397,-37.8537157
,A018891,MERCEDES-BENZ AUSTRALIA,SA,A018922,MERCEDES-BENZ ADELAIDE,20 SIR DONALD BRADMAN DRIVE,SA,61600951,Gultjaeff Jason,138.5729227,-34.9311269
,A018891,MERCEDES-BENZ AUSTRALIA,WA,A018975,STUTTGART AUTOS,159 BURSWOOD ROAD,WA,60020059,Gilbert Michael,115.8976395,-31.9647815
,A019041,NORTH AUSTRALIAN TYRE SERVICE,SA,A020930,NORTH AUSTRALIA TYRE-DARWIN,1 RONI COURT,SA,61600951,Gultjaeff Jason,130.8929298,-12.4302749
,A019509,BRIDGESTONE SERVICE CENTRE BUNBURY,WA,A021905,BRIDGESTONE SERVICE CENTRE BRUNSWIC,12 PAPPS ROAD,WA,60020059,Gilbert Michael,115.8347554,-33.2603665
,A019510,GOODYEAR AUTOCARE ALBANY,WA,A021627,GOODYEAR ALBANY,146 CHESTER PASS RD,WA,60020059,Gilbert Michael,117.8749513,-34.9919083
,A019556,KATOOMBA TYRE SERVICE,NSW,A027121,PITSTOP TYRE & SERVICE CENTRE,2/575-581 GREAT WESTERN HWY,NSW,61600997,Hamid Jallis,150.537336,-33.6939871
,A020046,JAX TYRES & AUTO ORANGE,NSW,A022358,ANTONEY GROUP,2-4 ROBERTS RD,NSW,61600997,Hamid Jallis,150.8351338,-33.8136752
,A020316,GOODYEAR AUTOCARE NARROGIN,WA,A020317,GOODYEAR AUTOCARE WAGIN,7/13 TUDHOE STREET,WA,60020059,Gilbert Michael,117.3416778,-33.3093743
,A020316,GOODYEAR AUTOCARE NARROGIN,WA,A020327,CGS TYRES,11 RICHARDSON STREET,WA,60020059,Gilbert Michael,117.5552372,-33.6895317
,A020587,KLOSTER GROUP,NSW,A021880,ANC_HIGHWAY FORD,194 NEW ENGLAND HIGHWAY,NSW,61600775,LUTTRELL STEVE,151.5329333,-32.7187355
,A020587,KLOSTER GROUP,NSW,A021881,ANC_CARDIFF MOTOR GROUP,CNR ROAD & STURT ROAD,NSW,61600775,LUTTRELL STEVE,151.6562998,-32.9379097
,A020742,TRACTUS AUSTRALIA,WA,A020838,TRACTUS DALWALLINU,19 HUGGETT DR,WA,61600247,Fruci Davide,116.6692745,-30.2788853
,A020742,TRACTUS AUSTRALIA,WA,A020839,TRACTUS WONGAN HILLS,248 WONGAN RD,WA,61600247,Fruci Davide,116.7147018,-30.8900824
,A020943,MYCAR TYRE & AUTO,NSW,A020991,MYCAR TYRE & AUTO BALLINA,CNR FOX & KERR STS,QLD,61601084,Sampson Kieren,153.559122,-28.860109
,A020943,MYCAR TYRE & AUTO,NSW,A020994,MYCAR TYRE & AUTO BATEAU BAY,ENT OFF YAKALLA ST,NSW,61600775,LUTTRELL STEVE,151.4790049,-33.3733645
,A020943,MYCAR TYRE & AUTO,NSW,A021007,MYCAR TYRE & AUTO BROADWAY,ENT OFF FRANCIS ST,NSW,61601123,Cummings Mark,151.194767,-33.8837417
,A020943,MYCAR TYRE & AUTO,NSW,A021026,MYCAR TYRE & AUTO CASTLE HILL,ENT OFF PENNANT ST,NSW,61600775,LUTTRELL STEVE,151.0048892,-33.7303465
,A020943,MYCAR TYRE & AUTO,NSW,A021030,MYCAR TYRE & AUTO CHATSWOOD,55 ALLEYNE ST,NSW,61601123,Cummings Mark,151.1983677,-33.7875318
,A020943,MYCAR TYRE & AUTO,NSW,A021059,MYCAR TYRE & AUTO CE CAMMERAY,481 MILLER ST CNR OF PALMER S,NSW,61600997,Hamid Jallis,151.2108707,-33.8214032
,A020943,MYCAR TYRE & AUTO,NSW,A021070,MYCAR TYRE & AUTO CE DRUMMOYNE,35-51 VICTORIA RD,NSW,61601123,Cummings Mark,151.1589505,-33.8562123
,A020943,MYCAR TYRE & AUTO,NSW,A021076,MYCAR TYRE & AUTO CE HARBORD,CNR OF HARBORD RD WINBOURNE R,NSW,61601123,Cummings Mark,151.2799334,-33.7630692
,A020943,MYCAR TYRE & AUTO,NSW,A021092,MYCAR TYRE & AUTO CE OYSTER BAY,CARVERS RD GEORGES RIVER RD,NSW,61600997,Hamid Jallis,151.0770969,-34.0126178
,A020943,MYCAR TYRE & AUTO,NSW,A021093,MYCAR TYRE & AUTO CE PAGEWOOD,299 BUNNERONG RD,NSW,61600997,Hamid Jallis,151.2286766,-33.9407193
,A020943,MYCAR TYRE & AUTO,NSW,A021104,MYCAR TYRE & AUTO CE ST CLAIR,247 BANKS DR,NSW,61600997,Hamid Jallis,150.7716447,-33.7882568
,A020943,MYCAR TYRE & AUTO,NSW,A021105,MYCAR TYRE & AUTO ST IVES,181 MONA VALE RD,NSW,61601123,Cummings Mark,151.157593,-33.7312127
,A020943,MYCAR TYRE & AUTO,NSW,A021125,MYCAR TYRE & AUTO ERINA,ENT OFF TARRAGAL GLEN AVE,NSW,61600775,LUTTRELL STEVE,151.3960299,-33.4357824
,A020943,MYCAR TYRE & AUTO,NSW,A021137,MYCAR TYRE & AUTO GLENDALE,387 LAKE RD,NSW,61600775,LUTTRELL STEVE,151.6428477,-32.9344467
,A020943,MYCAR TYRE & AUTO,NSW,A021138,MYCAR TYRE & AUTO GOROKAN,ENT OFF GOOBARABAH AVE,NSW,61600775,LUTTRELL STEVE,151.5079363,-33.2439674
,A020943,MYCAR TYRE & AUTO,NSW,A021140,MYCAR TYRE & AUTO GUNGAHLIN,ENT OFF EFKARPIDIS ST,NSW,61601123,Cummings Mark,149.1354656,-35.1868868
,A020943,MYCAR TYRE & AUTO,NSW,A021148,MYCAR TYRE & AUTO HORNSBY,ENT OFF BURDETT ST L2 CARPARK,NSW,61601123,Cummings Mark,151.1069499,-33.7034071
,A020943,MYCAR TYRE & AUTO,NSW,A021150,MYCAR TYRE & AUTO HURSTVILLE,ENT OFF THE AVE,NSW,61600997,Hamid Jallis,151.1047961,-33.9635765
,A020943,MYCAR TYRE & AUTO,NSW,A021159,MYCAR TYRE & AUTO KELLYVILLE,92 WRIGHTS RD,NSW,61600775,LUTTRELL STEVE,150.9729836,-33.7138081
,A020943,MYCAR TYRE & AUTO,NSW,A021167,MYCAR TYRE & AUTO LISMORE,CNR OF URALBA ST DIADEM ST,QLD,61601084,Sampson Kieren,153.2879536,-28.8097861
,A020943,MYCAR TYRE & AUTO,NSW,A021170,MYCAR TYRE & AUTO MACQUARIE CENTRE,ENT OFF HERRING RD,NSW,61601123,Cummings Mark,151.1171245,-33.7782798
,A020943,MYCAR TYRE & AUTO,NSW,A021176,MYCAR TYRE & AUTO MARRICKVILLE,ENT OFF MURRAY ST,NSW,61600997,Hamid Jallis,151.1725207,-33.9077796
,A020943,MYCAR TYRE & AUTO,NSW,A021202,MYCAR TYRE & AUTO NARELLAN,326 CAMDEN VALLEY WAY,NSW,61600997,Hamid Jallis,150.7363245,-34.0396966
,A020943,MYCAR TYRE & AUTO,NSW,A021213,MYCAR TYRE & AUTO PARRAMATTA,SHOP 9A AIRD ST,NSW,61601123,Cummings Mark,151.0000641,-33.8175694
,A020943,MYCAR TYRE & AUTO,NSW,A021214,MYCAR TYRE & AUTO PENRITH,CNR OF WOODRIFF ST RESERVE ST,NSW,61600997,Hamid Jallis,150.6945234,-33.7568119
,A020943,MYCAR TYRE & AUTO,NSW,A021231,MYCAR TYRE & AUTO SEVEN HILLS,234 - 236 PROSPECT HWY,NSW,61600775,LUTTRELL STEVE,150.9335317,-33.7758185
,A020943,MYCAR TYRE & AUTO,NSW,A021259,MYCAR TYRE & AUTO TWEED HEADS,ENT OFF PACIFIC HWY,NSW,61600775,LUTTRELL STEVE,153.5468148,-28.2232609
,A020943,MYCAR TYRE & AUTO,NSW,A021264,MYCAR TYRE & AUTO WARATAH,CNR OF TURTON RD COOLAMIN RD,NSW,61601123,Cummings Mark,151.724185,-32.9062092
,A020943,MYCAR TYRE & AUTO,NSW,A021274,MYCAR TYRE & AUTO WOLLONGONG,CNR OF FLINDERS ST CAMPBELL S,NSW,61601123,Cummings Mark,150.8923546,-34.4178205
,A020943,MYCAR TYRE & AUTO,QLD,A021000,MYCAR TYRE & AUTO BETHANIA,13-15 GLASSON DR,QLD,61601120,Maclure Adam,153.1583083,-27.704251
,A020943,MYCAR TYRE & AUTO,QLD,A021009,MYCAR TYRE & AUTO BROWNS PLAINS,ENT OFF PRIVATE RD,QLD,61601120,Maclure Adam,153.0527734,-27.6624358
,A020943,MYCAR TYRE & AUTO,QLD,A021015,MYCAR TYRE & AUTO BURPENGARY,173 STATION RD BURPENGARY PLZ,QLD,61600992,Spires Steven,152.9752478,-27.1545908
,A020943,MYCAR TYRE & AUTO,QLD,A021018,MYCAR TYRE & AUTO CALOUNDRA,ENT OFF OVAL AVE,QLD,61600992,Spires Steven,153.1232855,-26.8013023
,A020943,MYCAR TYRE & AUTO,QLD,A021021,MYCAR TYRE & AUTO CANNON HILL,CNR OF CREEK RD & PICKWICK ST,QLD,61601120,Maclure Adam,153.0960299,-27.4711777
,A020943,MYCAR TYRE & AUTO,QLD,A021080,MYCAR TYRE & AUTO CE KALLANGUR,1511 ANZAC AVE,QLD,61600992,Spires Steven,153.0010006,-27.2496656
,A020943,MYCAR TYRE & AUTO,QLD,A021101,MYCAR TYRE & AUTO CE SHERWOOD,CNR OF SHERWOOD RD OXLEY RD,QLD,61601120,Maclure Adam,152.9829866,-27.5324433
,A020943,MYCAR TYRE & AUTO,QLD,A021106,MYCAR TYRE & AUTO CE ST LUCIA,29 GAILEY RD,QLD,61601084,Sampson Kieren,152.9940634,-27.4915558
,A020943,MYCAR TYRE & AUTO,QLD,A021136,MYCAR TYRE & AUTO GLADSTONE,ENT OFF DAWSON HWY,QLD,61600992,Spires Steven,151.2535128,-23.8477319
,A020943,MYCAR TYRE & AUTO,QLD,A021144,MYCAR TYRE & AUTO HELENSVALE,GOLD COAST HWY PACIFIC HWY,QLD,61601084,Sampson Kieren,153.3374109,-27.9229733
,A020943,MYCAR TYRE & AUTO,QLD,A021145,MYCAR TYRE & AUTO HERVEY BAY,117-127 MAIN ST STOCKLAND,QLD,61600992,Spires Steven,152.8370597,-25.2921386
,A020943,MYCAR TYRE & AUTO,QLD,A021161,MYCAR TYRE & AUTO KIPPA-RING,272 ANZAC AVE,QLD,61600992,Spires Steven,153.0889811,-27.2264935
,A020943,MYCAR TYRE & AUTO,QLD,A021168,MYCAR TYRE & AUTO LOGANHOLME,CNR OF PACIFIC HWY BRYANTS RD,QLD,61601120,Maclure Adam,153.1727439,-27.6623786
,A020943,MYCAR TYRE & AUTO,QLD,A021169,MYCAR TYRE & AUTO MACKAY,ENT OFF MALCOLMSON ST,QLD,61601120,Maclure Adam,149.1719036,-21.1223564
,A020943,MYCAR TYRE & AUTO,QLD,A021175,MYCAR TYRE & AUTO MAROOCHYDORE,ENT OFF PLAZA PARADE,QLD,61600992,Spires Steven,153.0875895,-26.6572367
,A020943,MYCAR TYRE & AUTO,QLD,A021200,MYCAR TYRE & AUTO MT SHERIDAN,106 BARNARD DR,QLD,61601120,Maclure Adam,145.7409755,-16.9902502
,A020943,MYCAR TYRE & AUTO,QLD,A021215,MYCAR TYRE & AUTO PIMPAMA,PIMPAMA JACOBS WELL RD,QLD,61601084,Sampson Kieren,153.2949392,-27.8039128
,A020943,MYCAR TYRE & AUTO,QLD,A021238,MYCAR TYRE & AUTO SPRINGFIELD CTL,1 MAIN ST,QLD,61601120,Maclure Adam,152.9022049,-27.6771418
,A020943,MYCAR TYRE & AUTO,QLD,A021239,MYCAR TYRE & AUTO STAFFORD,434 STAFFORD RD,QLD,61601084,Sampson Kieren,153.0115845,-27.4101514
,A020943,MYCAR TYRE & AUTO,QLD,A021242,MYCAR TYRE & AUTO SUNNYBANK,ENT OFF MAINS RD,QLD,61601084,Sampson Kieren,153.0627242,-27.5792623
,A020943,MYCAR TYRE & AUTO,QLD,A021272,MYCAR TYRE & AUTO WEST WYNNUM,ENT OFF PLAZA ST ENTRANCE,QLD,61601084,Sampson Kieren,153.1547456,-27.4594548
,A020943,MYCAR TYRE & AUTO,VIC,A020983,MYCAR TYRE & AUTO AIRPORT WEST,CNR OF WESTFIELD DR DROMANA A,VIC,61600996,Bellotto Nicola,144.884077,-37.7134683
,A020943,MYCAR TYRE & AUTO,VIC,A020996,MYCAR TYRE & AUTO BELMONT,ENT OFF HIGH ST BELMONT PLZ,VIC,61600996,Bellotto Nicola,144.3405877,-38.1770615
,A020943,MYCAR TYRE & AUTO,VIC,A020999,MYCAR TYRE & AUTO BERWICK SOUTH,CNR CLYDE RD 95 O'SHEA RD,VIC,61600996,Bellotto Nicola,145.3385425,-38.0611422
,A020943,MYCAR TYRE & AUTO,VIC,A021006,MYCAR TYRE & AUTO BROADMEADOWS,ENT OFF PEARCEDALE PDE,VIC,61600996,Bellotto Nicola,144.9175661,-37.6797359
,A020943,MYCAR TYRE & AUTO,VIC,A021032,MYCAR TYRE & AUTO CHIRNSIDE PARK,ENT OFF MAROONDAH HWY,VIC,61600996,Bellotto Nicola,145.3106309,-37.7613603
,A020943,MYCAR TYRE & AUTO,VIC,A021038,MYCAR TYRE & AUTO COBURG,CNR OF CHAMP ST 590 SYDNEY RD,VIC,61600996,Bellotto Nicola,144.9670675,-37.7371824
,A020943,MYCAR TYRE & AUTO,VIC,A021069,MYCAR TYRE & AUTO CE DONCASTER,CNR OF MANNINGHAM RD HIGH ST,VIC,61600996,Bellotto Nicola,145.1142326,-37.7738058
,A020943,MYCAR TYRE & AUTO,VIC,A021072,MYCAR TYRE & AUTO CE ELTHAM,CNR OF MAIN RD MOUNT PLEASANT,VIC,61600996,Bellotto Nicola,145.1466126,-37.7276548
,A020943,MYCAR TYRE & AUTO,VIC,A021081,MYCAR TYRE & AUTO CE KEW,245 COTHAM RD,VIC,61600996,Bellotto Nicola,145.0514909,-37.8090406
,A020943,MYCAR TYRE & AUTO,VIC,A021087,MYCAR TYRE & AUTO CE MT WAVERLEY,258-260 STEPHENSONS RD,VIC,61600996,Bellotto Nicola,145.1293496,-37.8766633
,A020943,MYCAR TYRE & AUTO,VIC,A021113,MYCAR TYRE & AUTO CE WINDSOR,CNR OF DANDENONG RD CHAPEL ST,VIC,61600996,Bellotto Nicola,144.9923154,-37.8575046
,A020943,MYCAR TYRE & AUTO,VIC,A021117,MYCAR TYRE & AUTO DONCASTER,ENT OFF DONCASTER RD,VIC,61600996,Bellotto Nicola,145.124766,-37.7873672
,A020943,MYCAR TYRE & AUTO,VIC,A021130,MYCAR TYRE & AUTO FOREST HILL,CNR OF LOOMES ST PACIFIC WAY,VIC,61600996,Bellotto Nicola,145.162817,-37.8359702
,A020943,MYCAR TYRE & AUTO,VIC,A021139,MYCAR TYRE & AUTO GREENSBOROUGH,THE CIRCUIT CNR OF HAILES ST,VIC,61600996,Bellotto Nicola,145.1041197,-37.7019517
,A020943,MYCAR TYRE & AUTO,VIC,A021142,MYCAR TYRE & AUTO HARTWELL,1236 TOORAK RD,VIC,61600996,Bellotto Nicola,145.0783376,-37.848466
,A020943,MYCAR TYRE & AUTO,VIC,A021146,MYCAR TYRE & AUTO HIGHPOINT,1/120-2 ROSAMOND RD,VIC,61600996,Bellotto Nicola,144.8861355,-37.7751834
,A020943,MYCAR TYRE & AUTO,VIC,A021149,MYCAR TYRE & AUTO HORSHAM,ENT OFF DARLOT ST,VIC,61600996,Bellotto Nicola,142.196991,-36.7153681
,A020943,MYCAR TYRE & AUTO,VIC,A021177,MYCAR TYRE & AUTO MELTON,533-555 HIGH ST,VIC,61600996,Bellotto Nicola,144.5618718,-37.6867643
,A020943,MYCAR TYRE & AUTO,VIC,A021203,MYCAR TYRE & AUTO NEW TOWN,ENT OFF PIRIE ST,VIC,61600996,Bellotto Nicola,147.3070679,-42.858375
,A020943,MYCAR TYRE & AUTO,VIC,A021225,MYCAR TYRE & AUTO RINGWOOD,ENT OFF RINGWOOD ST,VIC,61600996,Bellotto Nicola,145.2273462,-37.8107674
,A020943,MYCAR TYRE & AUTO,VIC,A021236,MYCAR TYRE & AUTO SOUTHLAND,ENT OFF NEPEAN HWY,VIC,61600996,Bellotto Nicola,145.0581995,-37.9659802
,A020943,MYCAR TYRE & AUTO,VIC,A021248,MYCAR TYRE & AUTO TARNEIT PARK,650 LEAKES RD TARNEIT PARK HU,VIC,61600996,Bellotto Nicola,144.6996361,-37.8345854
,A020943,MYCAR TYRE & AUTO,VIC,A021265,MYCAR TYRE & AUTO WARRAGUL,57 HAZEL DR,VIC,61600996,Bellotto Nicola,145.951608,-38.1658599
,A020943,MYCAR TYRE & AUTO,VIC,A021269,MYCAR TYRE & AUTO WENDOUREE,CNR GILLIES ST NORMAN ST,VIC,61600996,Bellotto Nicola,143.8344857,-37.533525
,A020943,MYCAR TYRE & AUTO,VIC,A021270,MYCAR TYRE & AUTO WERRIBEE,SHOP B027 250 HEATHS RD,VIC,61600996,Bellotto Nicola,144.6760563,-37.8764672
,A020943,MYCAR TYRE & AUTO,SA,A021099,MYCAR TYRE & AUTO CE ROSE PARK,150 FULLARTON RD,SA,61600951,Gultjaeff Jason,138.6240879,-34.9308417
,A020943,MYCAR TYRE & AUTO,SA,A021129,MYCAR TYRE & AUTO FIRLE,ENT OFF MARGARET ST,SA,61600951,Gultjaeff Jason,138.6552202,-34.9039853
,A020943,MYCAR TYRE & AUTO,SA,A021147,MYCAR TYRE & AUTO HOLLYWOOD PLAZA,WINZOR ST SHOP EX 110,SA,61600951,Gultjaeff Jason,138.6234341,-34.7673439
,A020943,MYCAR TYRE & AUTO,SA,A021152,MYCAR TYRE & AUTO INGLE FARM,CNR OF MONTAGUE RD WALKLEYS R,SA,61600951,Gultjaeff Jason,138.6463395,-34.8274288
,A020943,MYCAR TYRE & AUTO,SA,A021164,MYCAR TYRE & AUTO KURRALTA PARK,CNR OF GRASSMERE ST MORTIMER,SA,61600951,Gultjaeff Jason,138.5640947,-34.9562743
,A020943,MYCAR TYRE & AUTO,SA,A021204,MYCAR TYRE & AUTO NOARLUNGA,ENT OFF GOLDSMITH DR,SA,61600951,Gultjaeff Jason,138.4939674,-35.1437768
,A020943,MYCAR TYRE & AUTO,SA,A021223,MYCAR TYRE & AUTO REYNELLA,CNR OF SHERRIFFS RD HILLIER R,SA,61600951,Gultjaeff Jason,138.5219946,-35.1053745
,A020943,MYCAR TYRE & AUTO,SA,A021271,MYCAR TYRE & AUTO WEST LAKES,ENT OFF TURNER DR WEST LAKES,SA,61600951,Gultjaeff Jason,138.4935652,-34.8796792
,A020943,MYCAR TYRE & AUTO,WA,A020990,MYCAR TYRE & AUTO BALDIVIS,ENT VIA NORSEMAN APPROACH,WA,60020059,Gilbert Michael,115.8165396,-32.3302187
,A020943,MYCAR TYRE & AUTO,WA,A020992,MYCAR TYRE & AUTO BANKSIA GROVE,PAD SITE 7 BANKSIA GROVE VIL,WA,61600247,Fruci Davide,115.8014054,-31.7055692
,A020943,MYCAR TYRE & AUTO,WA,A021034,MYCAR TYRE & AUTO CLARKSON,ENT OFF PENSACOLA TERR,WA,61600247,Fruci Davide,115.7164432,-31.6890551
,A020943,MYCAR TYRE & AUTO,WA,A021051,MYCAR TYRE & AUTO CE BICTON,394 CANNING HWY,WA,60020059,Gilbert Michael,115.7926938,-32.0340402
,A020943,MYCAR TYRE & AUTO,WA,A021056,MYCAR TYRE & AUTO CE BRENTWOOD,CNR OF MOOLYEEN RD CRANFORD A,WA,60020059,Gilbert Michael,115.8478757,-32.04301
,A020943,MYCAR TYRE & AUTO,WA,A021058,MYCAR TYRE & AUTO CE BULL CREEK,LEICHARDT ST,WA,60020059,Gilbert Michael,115.8557849,-32.0634165
,A020943,MYCAR TYRE & AUTO,WA,A021153,MYCAR TYRE & AUTO INNALOO,ENT OFF SCARBOROUGH BEACH RD,WA,61600247,Fruci Davide,115.7946314,-31.9012297
,A020943,MYCAR TYRE & AUTO,WA,A021171,MYCAR TYRE & AUTO MADDINGTON,ENT OFF HERBERT ST,WA,60020059,Gilbert Michael,115.9771639,-32.0514603
,A020943,MYCAR TYRE & AUTO,WA,A021178,MYCAR TYRE & AUTO MIDLAND,ENT OFF THE CRESCENT,WA,61600247,Fruci Davide,116.0085926,-31.8886302
,A021326,GOODYEAR AUTOCARE ESSENDON,VIC,A021342,DUNLOP EPPING,702 HIGH ST,VIC,61600996,Bellotto Nicola,145.0243965,-37.6516445
,A021326,GOODYEAR AUTOCARE ESSENDON,VIC,A021343,GOODYEAR CROYDON,15 COOLSTORE RD,VIC,0,,145.284701,-37.7939751
,A021326,GOODYEAR AUTOCARE ESSENDON,VIC,A021344,GOODYEAR SUNBURY,2-4 NEILL ST,VIC,61600996,Bellotto Nicola,144.7226265,-37.5836543
,A021326,GOODYEAR AUTOCARE ESSENDON,VIC,A022086,GOODYEAR AUTO CARE HAWTHORN,705 BURWOOD ROAD,VIC,61601007,Bilston Kelley,145.0475589,-37.8236634
,A021326,GOODYEAR AUTOCARE ESSENDON,VIC,A028304,GOODYEAR FRANKSTON,CNR DANDENONG & EBDALE ST,VIC,61600996,Bellotto Nicola,145.1280119,-38.13799
,A021460,GOODYEAR AUTOCARE MALVERN,VIC,A021462,GOODYEAR AUTOCARE PAKENHAM,22-26 BLAD HILL RD,VIC,61600996,Bellotto Nicola,145.4878409,-38.0816919
,A021829,GOLD COAST TYRE & AUTO,QLD,A021849,DSD MORAYFIELD TYRE AND AUTO,301 MORAYFIELD ROAD,QLD,61600992,Spires Steven,152.9529143,-27.1141718
,A021829,GOLD COAST TYRE & AUTO,QLD,A021850,GOODYEAR AUTOCARE NERANG,HINKLER DR & MORTENSEN RD,QLD,61601084,Sampson Kieren,153.341486,-28.0065151
,A022113,GOODYEAR AUTOCARE DONCASTER,NSW,A022506,GOODYEAR AUTOCARE MAROUBRA,MAROUBRA RD & WALSH AVE,NSW,61600997,Hamid Jallis,151.2368713,-33.9413108
,A022113,GOODYEAR AUTOCARE DONCASTER,NSW,A024511,GOODYEAR AUTOCARE LIVERPOOL,1/381 MAQUARIE ST,NSW,61600997,Hamid Jallis,150.9201782,-33.9265425
,A022113,GOODYEAR AUTOCARE DONCASTER,VIC,A022229,GOODYEAR AUTOCARE HOBART,96 Brisbane St,VIC,61601007,Bilston Kelley,147.3224174,-42.8806317
,A022113,GOODYEAR AUTOCARE DONCASTER,VIC,A022231,GOODYEAR AUTOCARE BELLERIVE,8A Gordons Hill Rd,VIC,61601007,Bilston Kelley,147.3718847,-42.8652036
,A022113,GOODYEAR AUTOCARE DONCASTER,VIC,A022511,GOODYEAR AUTOCARE CARLTON,1-15 ELGIN ST (CNR NICHOLSON S,VIC,61601007,Bilston Kelley,144.9742201,-37.7980755
,A022113,GOODYEAR AUTOCARE DONCASTER,VIC,A022512,GOODYEAR AUTOCARE RICHMOND,435 BRIDGE RD,VIC,61601007,Bilston Kelley,145.0050129,-37.819005
,A022113,GOODYEAR AUTOCARE DONCASTER,VIC,A022728,GOODYEAR AUTOCARE KEW,1417 Burke Rd Cnr High St,VIC,61601007,Bilston Kelley,145.0635388,-37.7939046
,A022113,GOODYEAR AUTOCARE DONCASTER,SA,A022499,DNU GOODYEAR AUTOCARE NOARLUNGA,10 GOLDSMITH DR,SA,61600951,Gultjaeff Jason,138.4879804,-35.1434552
,A022113,GOODYEAR AUTOCARE DONCASTER,SA,A022502,DNU GOODYEAR AUTOCARE SEAFORD,113-117 GRIFFITHS DR,SA,61600951,Gultjaeff Jason,138.4794677,-35.1925808
,A022113,GOODYEAR AUTOCARE DONCASTER,SA,A022503,DNU GOODYEAR AUTOCARE ELIZABETH,ELIZABETH WAY & LANGFORD DR,SA,61600951,Gultjaeff Jason,138.6651535,-34.7190066
,A022113,GOODYEAR AUTOCARE DONCASTER,SA,A022504,GOODYEAR AUTOCARE WARRADALE,107 Diagonal Rd,SA,61600951,Gultjaeff Jason,138.5303681,-34.9969688
,A022113,GOODYEAR AUTOCARE DONCASTER,SA,A022505,GOODYEAR AUTOCARE ADELAIDE,145 Gouger St,SA,61600951,Gultjaeff Jason,138.5937564,-34.9307776
,A022113,GOODYEAR AUTOCARE DONCASTER,WA,A023058,DNU GOODYEAR KALGOORLIE,4 CUNNINGHAM DR,WA,61600247,Fruci Davide,121.4343701,-30.7812941
,A022171,TORQUE TYRES AND TRAILER SPARES,QLD,729730,TORQUE TYRES - CAIRNS,218 SPENCE STREET,QLD,61601120,Maclure Adam,145.7620875,-16.9351143
,A022171,TORQUE TYRES AND TRAILER SPARES,QLD,A024777,DYCE ENERGY,62 BELYANDO AVENUE,QLD,61601120,Maclure Adam,148.0356124,-21.9955022
,A022171,TORQUE TYRES AND TRAILER SPARES,QLD,A029031,DYCE ENERGY CLERMONT,45 RACECOURSE RD,QLD,61601120,Maclure Adam,147.621035,-22.8297153
,A022171,TORQUE TYRES AND TRAILER SPARES,VIC,A027348,CANTERBURY TYRE AND MAG SUPAMART,172 CANTERBURY RD,VIC,0,,145.2852859,-37.8258605
,A022186,BRIDGESTONE SELECT BARINGA,QLD,A022345,BRIDGESTONE MAROOCHYDORE,17-19 BEACH RD,QLD,61600992,Spires Steven,153.0890666,-26.6508447
,A022186,BRIDGESTONE SELECT BARINGA,QLD,A022346,BRIDGESTONE SELECT KUNDA PARK,12 ROBERT ST,QLD,61600992,Spires Steven,153.0448373,-26.6638515
,A022298,GOODYEAR ROCKHAMPTON,VIC,A026941,BENDIGO TRAILERS & HARDWARE,6 WOOD ST,VIC,0,,144.266576,-36.739497
,A022518,NATIONAL FLEET TYRES,QLD,A021828,GOODYEAR AUTOCARE ROCKLEA,21 Sherwood Rd,QLD,61601120,Maclure Adam,153.0108178,-27.5406445
,A022518,NATIONAL FLEET TYRES,VIC,A022533,DSD ECHUCA,9 Sturt St,VIC,61600996,Bellotto Nicola,144.7548924,-36.1397581
,A022540,DROUIN TYRE AND BATTERY SERVICE,VIC,A027956,GAC MORWELL,192 PRINCES DR,VIC,61600996,Bellotto Nicola,146.4439056,-38.2329776
,A022581,OTR TYRES WHEELS AXLES,NSW,A022259,OTR TYRES EASTERN CREEK,LOT100 BRABHAM DR,NSW,61600997,Hamid Jallis,150.8708796,-33.7964604
,A022581,OTR TYRES WHEELS AXLES,QLD,A022384,OTR HENDRA,9 NAVIGATOR RL,QLD,61601084,Sampson Kieren,153.0747861,-27.4147265
,A022581,OTR TYRES WHEELS AXLES,QLD,A022582,OTR MACKAY,33-35 Connors Rd,QLD,0,,149.1612949,-21.1714616
,A022581,OTR TYRES WHEELS AXLES,QLD,A022583,OTR GLADSTONE,42 CALLEMONDAH DR,QLD,0,,151.2307338,-23.8694779
,A022581,OTR TYRES WHEELS AXLES,QLD,A022584,OTR MT ISA,38-40 BARKLY HIGHWAY,QLD,0,,139.4858654,-20.7208787
